Book ID,Book Name,Admin Type,Province,County,Address,Dynasty,Period,Edition,Volume,Author,Source,Book Year,Edition Year,TimeSpan:begin,TimeSpan:end,Longitude,Latitude,Page,Section Name,Content
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381883","1-物產四","雲南通志　 卷七十 食貨志六之四　物產四 　　　十二 永昌府 二十餘觔貞元十年南詔異牟尋進獻一塊大者重 二十六觔當日以爲罕有也 ︹ 樊綽南蠻記 ︺ 𡨴州沙中 有折腰蜂岸崩則蜂出土人燒治以爲琥珀常見琥 珀中有物似蜂形 ︹ 一統志 ︺ 產緬爨諸西夷地松脂入 地千年所化又云松木精液凝成其中亦有蚊蠛等 形者以火珀及紅杏爲上血珀金珀次之蠟珀最下 又其下者供藥餌而已 ︹ 陳鼎滇黔紀遊 ︺ 騰越出琥珀 ︹ 韋應物詩 ︺ 會得老茯苓元是寒 松液蚊蚋落其中千年猶可覿 瑪瑙　 ︹ 郭義恭廣志 ︺ 瑪瑙出西南諸國 ︹ 陳仁錫潛確類 書 ︺ 瑪瑙今雲南處處有之名土瑪瑙蓋玉之賤者 ︹ 徐 霞客遊記 ︺ 保山縣瑪瑙山一統志言出哀牢支隴余 以爲在東山後今乃知出東山後者爲土瑪瑙惟乾 海子峽橋南者由石穴中鑿石得之其山下臨峽流 上多危崖藤樹倒罨鑿崖迸石瑪瑙嵌其中焉色有 白有紅皆不甚大僅如拳此其蔓也隨之深入閒得 結瓜之處大如升圓如毬中懸爲宕而不黏於石宕 中有水養之其精瑩堅緻異於常蔓此瑪瑙之上品 不可猝遇其常積而市於人者皆鑿蔓所得也其拳 大而堅者價每觔二錢更碎而次者每觔一錢而已 ︹ 一統志 ︺ 出保山縣瑪瑙山巓有紅白色相閒者曰纏 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381886","1-物產四","雲南通志　 卷七十 食貨志六之四　物產四 　　　十五 永昌府 之得佳者緬酋持去元時謂之凸凹石以紅剌爲上 品重一兩二錢値鈔十四萬錠用嵌帽頂累朝寶重 其次淡紅色嬌曰剌深紅石薄色嬌曰避者達黑紅 曰苦刺泥紅帶黑黃曰古木蘭凡四品張含謂須以 紅透者爲寶嘗於王太監處見之比軟紅則黑比硬 紅則乾以予在滇所見皆苦刺泥也而價且巨萬矣 ︹ 陳鼎滇黔紀遊 ︺ 永昌產寶石掘者往往瘴死井中 紅硃　 ︹ 杜祐通典 ︺ 西南夷紅硃卽寶井之石也 ︹ 永昌張 愈光詩 ︺ 勞生害馬貢紅珠暗脛明投獻紫樞 若得泰元憐赤子𨒪移寶井到神都 白玉翠玉黑玉　 ︹ 檀萃滇海虞衡志 ︺ 出蠻莫土司 碧霞璽　 ︹ 檀萃滇海虞衡志 ︺ 一曰碧霞玭一曰碧洗皆 寶石之類出猛密土司中五色俱有以深紅透水爲 最紫黃綠間白色次之白黑二色最下 碧瑱　 ︹ 檀萃滇海虞衡志 ︺ 出孟養土司 ︹ 陳鼎滇黔紀遊 ︺ 騰越出碧玉 印紅　 ︹ 檀萃滇海虞衡志 ︺ 亦寶石之類方徑不過數分 投之大水缸中紅光卽映滿缸以嵌冠上臨陣則矢 石俱不能及敵人望之如見仙佛圓光皆驚怖此其 所貴也 豪豬牙　 ︹ 檀萃滇海虞衡志 ︺ 亦寶石之類取形似而名 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381887","1-物產四","雲南通志　 卷七十 食貨志六之四　物產四 　　　十六 永昌府 也臨陣時以掛胸前矢石不能及故蠻方貴之甚至 以諸寶嵌於頭頂及身以豪長於諸部張君記云寶 井在阿瓦國界井深寒蠻服砒始敢下取石子滿囊 負以上寒戰欲絶每袋謂一旪索價甚昂江右客買 之 水晶等　 ︹ 常璩華陽國志 ︺ 永昌郡有水晶軻蟲蚌珠 ︹ 舊 雲南通志 ︺ 水晶菜玉墨玉硃砂寶砂海金沙與寶石 等俱出猛緬若水晶墨玉諸品尤貴且遠者舊志載 於永昌物產內蓋因其由永昌而來實未考其所自 出姑存其名 璢璃　 ︹ 司馬彪續漢書郡國志 ︺ 哀牢出火精琉璃 ︹ 常璩 華陽國志 ︺ 永昌郡有璢璃 珊瑚　 ︹ 常璩華陽國志 ︺ 博南縣有珊瑚 碁　 ︹ 陳鼎滇黔紀遊 ︺ 永昌出圍碁子光潤如玉琢勝會 城出者 ︹ 一統志 ︺ 永昌之碁甲於天下製法以瑪瑙石 合紫英石研爲粉加以鉛硝投以藥料合煅之用長 鐵蘸其汁滴以成碁有鴉色深黑者最堅次碧綠者 稍脆又蠟色雜色及黑白俱有花者其下也 ︹ 劉崑南 中雜說 ︺ 滇南皆作碁子而以永昌爲第一蓋水土之 別云燒碁之法以黑鉛七十觔紫英石三十觔硝百 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381912","1-物產四","雲南通志　 卷七十 食貨志六之四　物產四 　　四十一 蒙化直隸廳 產於西山 鐵　 ︹ 蒙化府志 ︺ 出西山百里外一本而分剛柔二種因 炭遠硐深採取甚難 石黃雄黃　 ︹ 樊綽蠻書 ︺ 雄黃蒙舍川所出 ︹ 蒙化府志 ︺ 石 母山出 紫石英　 ︹ 蒙化府志 ︺ 出瀾滄江岸 白鹻　 ︹ 一統志 ︺ 舊定邊縣出能去垢 槍箭　 ︹ 樊綽蠻書 ︺ 槍箭多用斑竹出蒙舍白崖詔南山 谷心實圓緊柔細極力屈之不折諸所出皆不及之 棉花紅花　 ︹ 舊雲南通志 ︺ 蒙化出 酥油乳扇　 ︹ 舊雲南通志 ︺ 蒙化出 椒油　 ︹ 陳鼎滇黔紀遊 ︺ 色碧如泉其香如蘭入蔬中食 則沁肺腑溲溺皆馥 莙薘　 ︹ 蒙化府志 ︺ 俗名萬年菜燒炭可浣白衣 雞㙡　 ︹ 陳鼎滇黔紀遊 ︺ 蒙化府產雞㙡菜赤白二種赤 色味絶佳其油甘香可調五味 無花果　 ︹ 蒙化府志 ︺ 不花而實結於枝葉之交乾者可 治喉痺滇畧名曰古度 鎖梅　 ︹ 蒙化府志 ︺ 黃黑二種黑者卽覆盆子 核桃　 ︹ 檀萃滇海虞衡志 ︺ 以漾濞江爲上殼薄可掐而 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1382726","1-俗祀一","雲南通志　 卷九十一 祠祀志二之一　　　俗祀一 　十五 大理府 者拱立無敢䙝儼如乾坤一偉人經厯撐持百不折 余來幾度瞻其旁今日蘋蘩春薦香祝神更加倍護 無翦伐天家正 須此材爲棟梁 洱水神祠　 ︹ 舊雲南通志 ︺ 在城東洱河西岸歲春秋二 仲月祭明嘉靖四年大旱副使姜龍禱雨立應重建 歲久朽敝康熙三十二年提督諾穆圖重修 兩司馬祠　 ︹ 陳鼎滇黔紀游 ︺ 城內有兩司馬祠一祀司 馬遷一祀司馬相如漢元封閒遷奉使西征南畧卭 筰昆明相如持節開越巂故皆立祠祀之 海神祠　 ︹ 大理府志 ︺ 在洱河北 ︹ 明一統志 ︺ 南詔異牟尋 復歸唐時立此示不復叛之意 杜公祠　 ︹ 大理府志 ︺ 舊名昭文祠在城南玉局峯麓南 詔建以祀唐杜光庭明嘉靖閒又建萬松望海二樓 於左右久廢 ︹ 太和縣續志 ︺ 今移建府學宮右 蕭公祠　 ︹ 大理府志 ︺ 在城西南城隍廟左 國母祠　 ︹ 太和縣續志 ︺ 在城內大紙房唐元宗以宗女 下嫁異牟尋賜樂一部僖宗以安化公主下嫁隆舜 公主皆賢國人立廟祀之後人題咏云下嫁王姬比 國風多勞聖主息兵戎龜年繼奉和親使歌女應添 老笛工野史稱爲段思平妻桂僊娘娘疑誤 漢白姐祠　 ︹ 太和縣續志 ︺ 在城西北一里祀漢白國帥 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1382755","1-俗祀一","雲南通志　 卷九十一 祠祀志二之一　　　俗祀一 四十四 曲靖府 東嶽廟　 ︹ 尋甸州志 ︺ 一名泰山寺在城南門外 土主廟　 ︹ 舊雲南通志 ︺ 在城西十五里土主山 ︹ 馮甦滇 考 ︺ 元大德中滇池有蛟化爲婦以淫人遇神僧趙迦 羅呪黑虎擒之卽土主也明沐英征麓川得神兵助 歸而立廟 火神廟　 ︹ 尋甸州志 ︺ 在城北里許 馬王廟　 ︹ 尋甸州志 ︺ 在城南康熙三十四年副將黎耿 然重修後圮副將曹維城率屬重建 三官廟　 ︹ 尋甸州志 ︺ 一在城東門外二里一在城東十 五里七星橋 山神廟　 ︹ 尋甸州志 ︺ 在城南三里 英烈侯廟　 ︹ 尋甸州志 ︺ 在城東南五十里關嶺上蜀漢 時有行僧靈隱募請於此爲壯繆侯子索立廟 ︹ 舊雲 南通志 ︺ 康熙五十二年地震傾圮五十六年總督蔣 陳錫巡撫甘國璧重修 ︹ 陳鼎滇黔紀游 ︺ 祠前銅馬一 乃唐時物也古柏參天俱大數園 ︹ 南海知縣湘潭張 九鉞馬龍關漢將 相祠桫欏樹行 ︺ 雄關昏黑下攖人哀猿前嗥虎後狺 其上烈風無時息萬壑浩洶來鬼神將相祠前桫欏 立樹勢爭祠倚關急層梯傑閣蟠虛無土官酹酒蠻 僧揖以火照見蒼龍皮高不可極大百圍須臾微月 引我上一詞一狀駭欲飛驚烏將子爭高下雌蜆標 巓蛇走罅四時雷雨變春秋萬刦丹靑歸造化花竿 紫纛莽囘互戰馬弓刀突趨赴不死英雄故國心各 結乾坤爲鬱怒盤旋到頂偃蓋張打頭子粒飛紅香 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1382795","1-寺觀一","雲南通志　 卷九十三 祠祀志三之一　　　寺觀一 　　三 雲南府上 興其修葺之心請於□財戒匠集工於其大損者益 之小圮者補之旬月而功成殆見金碧交輝黝堊爭 映煥然爲之一新迺成化甲辰孟冬也其存□哉蓋 欲住鉢於斯者晨鐘暮鼓焚香禮佛祝聖□以廣仲 淵之志業也奚特輕財尙義好善樂施而已耶較諸 得爲而愛財者或相什伯矣彥明乃致敬盡禮徵文 於余意以佛氏之敎與吾儒之道相矛盾難於言索 屢辭弗獲竊謂漢釋攝摩騰自西域白馬䭾經來初 止鴻臚寺剏寺之名始此殊不知佛氏以寂滅爲敎 湼槃以來世人崇尙者吾不知其幾何自古及今其 閒廢興亦不知其幾何也豈若吾儒道在天地眞實 無妄綱維治理不可暫離萬古一日所以孔子之聖 萬代師之春秋廟祀曷嘗有廢而興耶第以忘本而 不之修者衆可怪也已彥明其知報本乎彥明名德 别號西林居士 因記以勒石云 康熙四十五年布政使佟國勷重修 圓通寺　 ︹ 舊雲南通志 ︺ 在城內螺峯山建自蒙氏元延 祐閒重修梵宇幽深石磴旋折囘視龍江環抱北郭 其前則萬家煙火揜映蒼靄爲登覽勝境 ︹ 明巡撫蘭 谿唐龍圓 通寺 ︺ 物外暫招尋惟聞鐘磬音松蘿棲梵影水石定 禪心雲去蒼崖濕僧歸紫徑深滇池風雨至正好聽 龍 吟 ︹ 阮元聲南詔野史 ︺ 圓通洞有蛟爲害盤龍僧建寺 鎭之蛟去水涸名潮音洞 謹案潮音洞在呂祖閣下 康熙五年修洞得龍骨數 十擔龍首上有小鐵㦸二隻法書一 本吳三桂藩下甲兵得之不知所終 ︹ 昆明縣志畧 ︺ 明 成化間重修 ︹ 舊志 ︺ 康熙二十四年總督蔡毓榮重修 ︹ 釋本元游圓通寺 ︺ 春晴諸子約把臂喜同行訪寺斜 穿市看山反入城飛樓雲幻出危徑翠橫生坐撫石 牕下昆池一鑑明 ︹ 陳鼎滇黔紀逰 ︺ 圓通寺名人之題 句甚多俱刻巖石松楸頗盛白雲瀰漫差足㳺覧明 夏言五律一首鐫刻石上其辭曰古寺翠崖陰危亭 絶頂臨鶴巢松有夢雲出岫無心仄徑攀蘿上叢臺 刻竹吟南蠻秋日暝哀響合猿音正德十三年秋七 月五日廣信夏言題按察使静樂李鑾宣圓通寺到 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1382804","1-寺觀一","雲南通志　 卷九十三 祠祀志三之一　　　寺觀一 　十二 雲南府上 作其奇地呈其祕人綦其圖三資合而若待以成厥 勝然藉匪元功之翔洽而幽贊也亦曷克臻厥成矣 夫通國之精誠凜重元而積之歴禩歴禩之精誠合 三資而奉之今茲是謂定志是謂謀同於以靈承神 依質之大嶽璇宮規制固一一合者凡諸人士試思 一水一土孰非皇家之毛一孔一竅盡出雙親之裏 登寶搆瞻帝容繹帝訓其濯而心滌而慮爲臣忠必 純其衷爲子孝必完其量暗室屋漏恍如陟降則氣 和於意而應感於神隤祉函蒙必且陰隲行且消陽 九之阨臻大有之祥埽欃槍之妖洗銀河之甲雨䁑 時若干戈載戢荒服奠安皇圖鞏固若諸挾願而祈 者祓而禳者其應如影響者又第二義矣似此崇報 庶幾文皇帝設敎之深意而帝與山靈相爲悠久予 之願其少紓矣乎敬礱石以銘銘曰元同旣剖大道 難醇帝實念之睠茲下民爰顯太和於纏翼軫豈其 井參而殊厥閔林林總總業繕精誠覃爾萌庶迄於 弁纓咸向臣言冀諧廣願幸采羣情藉而攸勸臣謹 稽首北望玉皇虛左以待氣珥瑤光呵護閟靈俶開 佑聖大羅淸都萬眞叶慶謂我求者奚啻人求何蘄 鄯闡中有十洲人謀鬼謀敢爲臣力奉天扶化亦臣 之力庀徒揆日各有司存聖顏咫尺恍叩帝閽侍從 有職香案有吏丹刻翬飛武當可二象設孔闢衆志 闔𡨴莫民護 國億萬斯齡 崇禎十年巡按張鳳翮移之雞足山康 熙九年重鑄 ︹ 陳鼎滇黔紀游 ︺ 一名銅瓦寺在城東十 餘里金馬山西北麓範銅爲瓦覆寺三楹春日游人 畢集 ︹ 總督鄂爾泰登太和宮 ︺ 迎仙橋畔路鸚鵡度驂 騑細徑盤高躅橫枝掠健衣一行奉時令小住 仰仁威銅瓦功勳 碣摩挲認夕暉 環翠宮　 ︹ 舊雲南通志 ︺ 在太和宮右相傳陳用賓曾遇 呂仙於此有詩倡和 霞綺宮　 ︹ 雲南府志 ︺ 在鳴鳳山下煮茶供客鄕人新建 玉泉觀　 ︹ 雲南府志 ︺ 在城東板橋驛 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1382853","1-寺觀二","雲南通志　 卷九十四 祠祀志三之二　　　寺觀二 　二十 雲南府下 溪劉臬夜次嵩明州黃龍山寺 ︺ 嵩陽蘭若何年創滇 國行驄此夕來鐘度海雲流下界塔橫山月傍中臺 瑶龕夜靜明星斗玉宇秋淸絶垢埃 獨惜兵餘民未裕西成盈望亦康哉 興龍寺　 ︹ 續嵩明州志 ︺ 在城東鳳儀村 地藏寺　 ︹ 雲南府志 ︺ 在城東月峯里 龍海庵　凈照庵　斗母宮　 ︹ 續嵩明州志 ︺ 竝在城東 阿古龍村 萬善庵　 ︹ 續嵩明州志 ︺ 在城東龍舊村 圓通寺　 ︹ 舊雲南通志 ︺ 在城東十五里大葱山宋時建 明正德中修 朝陽庵　 ︹ 續嵩明州志 ︺ 在城東匡郞沖 妙峯寺　 ︹ 雲南府志 ︺ 在城東二十五里效古里 壽國庵　 ︹ 嵩明州志 ︺ 在城東三十里庵無水僧道心祈 禱卽出名僧泉 海潮寺　 ︹ 舊雲南通志 ︺ 在城東三十里大鼎山明洪武 中建羣山環翠一湖淪漪大有奇觀 ︹ 陳鼎滇黔紀游 ︺ 寺頗淸幽多竹木去寺半里道傍有毒泉碣云此係 毒水飮者傷生 ︹ 總督鄂爾泰返滇抵嵩明海潮寺有 述 ︺ 東土由來只彈丸西歸刹那住璊 珊多情水惹雲千曡有節秋閒竹萬竿圖畫天然臨 碧海叢林自在倚靑巒塵勞暫憩翻知悔不作貍奴 白首看 ︹ 又羣官和過海潮寺詩用原韻申意 ︺ 關塞原 如視掌丸跛行終許笑盤珊常因暫寄三生石歸計 難投六尺竿秋水雙旌驚翠羽斜陽曡樹帶纓巒身 名到底都塵土畱與閒人袖手看 ︹ 常安和少保鄂公 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1382860","1-寺觀三","雲南通志　 卷九十五 祠祀志三之三　　　寺觀三 　　二 大理府 尊勝寺　 ︹ 舊雲南通志 ︺ 在城東南月溪村明宏治閒建 大智庵　彌陀庵　 ︹ 大理府志 ︺ 竝在城南門外 普凝寺　 ︹ 舊雲南通志 ︺ 在城南一名無量寺明初汝南 王建 ︹ 陳鼎滇黔紀遊 ︺ 城內大慈大悲文殊普賢藥師 興福而普𡨴最大爲祝聖所 ︹ 大理府志 ︺ 康熙三十二 年提督諾穆圖修易名報國寺 ︹ 太和縣續志 ︺ 嘉慶九 年知縣謝樟重修 大我寺　 ︹ 大理府志 ︺ 在普凝寺南明勅賜爲阿叱力僧 綱司今毁爲尼庵 淸眞寺　 ︹ 大理府志 ︺ 在城南 崇恩寺　 ︹ 大理府志 ︺ 在城南九里卽今藥師寺昔有神 僧乘三角靑牛至此坐化又段思平逃難匿此以門 封蛛網追者疑其𨓜去而返遂免難因建寺 大石庵　 ︹ 太和縣續志 ︺ 在城南十里路西卽婦負石處 石上有閣舊卑小嘉慶十二年迤西道逹明阿重修 海會寺　 ︹ 舊雲南通志 ︺ 在城南龍尾關將軍洞南有普 濟寺覺眞寺 江峯寺　 ︹ 太和縣續志 ︺ 在下關卽天生閣舊址乾隆閒 巡撫鄂 甯 捐建 津梁寺　 ︹ 大理府志 ︺ 在下關東 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1382862","1-寺觀三","雲南通志　 卷九十五 祠祀志三之三　　　寺觀三 　　四 大理府 芳樹陰陰曲徑幽泉帶落花飄洞口月明積雪爛巖 頭玉壺瀉酒春凝斚石鼎分茶露滿甌禪院參差三 十六恍疑身 到洞天遊 ︹ 舊志 ︺ 又有寫韻樓鐫明楊愼垂柳篇於 屏上 ︹ 揚州梁嘉稷登寫韻樓拜楊升庵太史像二首 ︺ 中朝太史大名畱遺像猶懸百尺樓誰爲染毫 添頰上自從寫韻臥山頭思君楚澤行吟日去國長 沙痛哭秋我欲招魂臨洱水哀歌翻入古梁州一對 儀容恨有餘蒼山空此好樓居豈圖議禮傳千古翻 趁投荒注六書遼鶴歸來雲散後蜀鵑啼徹月明初 數椽猶似靈光殿 世廟園陵已故墟 ︹ 陳鼎滇黔紀遊 ︺ 明末滇詩人唐大 來薙髪號擔當和尙亦寓此樓樓前白茶花高數十 丈大數十圍花如玉蘭心般紅滇南只此一樹埋條 分種皆不活也 神通寺　 ︹ 大理府志 ︺ 在城南十二里聖應峯之麓爲感 通別院 玉局寺　 ︹ 舊雲南通志 ︺ 在城南玉局峯麓左有唐杜光 庭祠 ︹ 陳鼎滇黔紀遊 ︺ 玉局峯下以唐御史杜光庭爲 伽藍光庭自號靑城居士灌縣人敎授大理始開文 敎 天臺寺　 ︹ 舊雲南通志 ︺ 在城南龍泉峯麓一名祭天臺 ︹ 陳鼎滇黔紀遊 ︺ 相傳龍泉峯下有祭天臺諸葛武侯 征南在蒼洱駐兵數月見玉局峯下鳳皇一雙飛鳴 而過公攬車遍歴榛莽得峭壁石龕三皇五帝像乃 建閣奉像其中而祀之又於石上鑿八卦今尙存焉 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1382867","1-寺觀三","雲南通志　 卷九十五 祠祀志三之三　　　寺觀三 　　九 大理府 夫此五物在寺亦有多歴年所累經𣀵故者而獨得 無恙非鬼神呵護之力乎竊見茲土山則九曲翠屏 水則萬頃碧練其融結環抱卽天下奇勝之地無與 爲比寺居山水中央延庚挹辛導夕陽而引秋月殿 榭臺池松筠卉木可息可遊者不可枚數而獨以五 爲計者以五者雖出於人爲而非人之智巧所能到 亦非人力所能存者夫有此山水而無此伽藍有此 伽藍而無此重器不名全勝乃今俱得而觀之自謂 深幸故鐫之貞珉冀後來具正賞者共寶惜焉 ︹ 明副 使秀水吳鵬重修崇聖寺記 ︺ 南中梵刹之勝在蒼山 洱水蒼洱之勝在崇聖一寺雪巒萬仞鏤銀灑翠峙 於其後碧波千頃蓄黛渟膏瀦於其前層臺飛閣紺 殿朱樓接甍連幢交輝萃影與晴嵐暮靄掩映於梧 竹松杉之閒令人一望而神爽飛翔翛然有遺世絶 塵之意寺門三塔亭亭玉柱直上千雲此寰中之僅 見者也危樓百尺鴻鐘在懸聲聞百里鮮有其似塔 頂有𨮯記云貞觀六年尉遲敬德監造則知此寺其 來久遠元世祖南征駐蹕於茲勅土長段氏重修五 百年來頽圮殆盡郡人李內𦒋中谿氏率子弟罄貨 財竭力興復蓋自嘉靖壬寅經始至今癸亥乃得訖 工凡三閣七樓九殿百厦其位置之向背基砌之崇 卑片瓦寸木皆出李公之擘畫釋迦殿九楹爲寺主 殿主殿之後曰現瑞曰毘盧曰極樂曰龍華皆梯磴 而上偉麗深窈巍巍金像互相輝耀左入瑞鶴門則 有不二仙幌天門淸都瑤臺元元三淸之境旁出則 有斗母三元正虛之宮般若之臺右入總持門則有 般若華嚴南泉圓通兜率大士雨花諸院至其最高 處則有月波樓豓雪臺焉此寺之大𦤺也李公勤勞 首尾二十餘年暑笠雨蓑曾無倦色蓋至是而蒼洱 之勝始有歸宿之地矣微李公則山水有遺憾焉昔 唐人纂十道圖以潤之棲霞台之國淸荆之玉泉濟 之靈巖爲四絶若較其形勝恐四寺有所不及也惜 其僻在西陲軺幰鮮經騷墨寡及所幸挺靈鍾秀得 若人以發揮之茲固造物者默有意於其閒矣余昔 督學南中嘗與李公同遊賦詩乘月而歸至今時或 夢見適承書來欲余作記余掩書囘首不覺灑然如 執熱者之濯淸泉遂紀昔年所見與今所成就之大 畧以爲寺記云 ︹ 陳鼎滇黔紀遊 ︺ 崇聖寺又名三塔寺 在郡北五里三塔矗峙隔洱海百餘里輒望見中塔 正方甎石甃成高四十八丈十六級絶頂四角範四 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1382869","1-寺觀三","雲南通志　 卷九十五 祠祀志三之三　　　寺觀三 　十一 大理府 二十弓許東流入洱海寒泉淸洌可飲可濯時雨乍 晴飛瀾走湍泠然可聽溪之旁多秀石香草翠肌而 玉脈碧葉而金花好事者往往取爲軒牕之玩由溪 而入榛莽蒙翳路若窮然思欲囘屨忽聞絶壁峭巖 之閒有人聲知爲幽勝之所遂披藤捫蘿且歇且進 歴幽巒躡石磴翛然若飄浮騫騰則身已在萬頃雲 上矣流盼容與愈進愈佳松濤響空蘭氣襲人乃忘 其向之疲也行可數里兩山豁然奇秀曡出中有龍 象之宮數緇衣導余以入燒枯松煑寒泉有名龍苑 庵者搆於風篁雲木之杪海霞島雲來吾目中天風 虛嵐牽衣縈髪予卽牀跏趺對僧無語不覺時移而 夕陽在木末矣余樂安佚愛淸潔故自髻歲已抱塵 表之想以時多乖不克旣遂重蒙伯父皇上拯余於 萬死之中置之極安之地心怡身榮故得探此勝事 亦足以愜素懷譬池魚籠鶴遊泳翺翔於巨壑靑冥 向之所謂潔淸者其或庶幾乎噫蘭亭不遇右軍則 修竹蕪於榛棘淸流混於汙池矣是峯也使余不記 其梗槪則山川秀氣湮沒於遐陬將來豈不爲雲林 之愧 歟 寺之上有曬經坡廣三百步不生草木 ︹ 一統志 ︺ 世傳唐三藏曬經處 陳鼎滇黔紀遊無爲寺在蘭峯 半巉巖峭壁行茂林數里兩山 豁然中開從絶礀左折入寺有石樓寛三十丈摳衣 登之洱海雪山近在几席有香桫五株大百圍高八 九十丈太古時物也昔有二十餘樹喪亂時爲玀爨 伐盡此僅存者 ︹ 明都督沐璘遊無爲寺 ︺ 白石磷磷積 翠巒林花深處有茅庵煑茶迎客煙生竈劚筍出山 雲滿籃香爇龍涎淸沴氣壁懸麈尾罷禪談野禽不 斷人來往驚觸巖花下碧潭 ︹ 知府黟縣黃元治遊無 爲寺四首 ︺ 寺踞蘭峯麓行來似半山崖懸新雪水雲 臥古松關樓影池中倒鐘聲竹轉灣焚香供客坐振 錫老僧還出殿沿墻轉閒房處處幽路盤巖絶頂人 坐樹高頭雪嶂背孤日海天吞一樓山僧容把盞欲 去復淹畱山傳元世祖駐蹕有遺臺南徼兵聲冷中 原殺氣囘衮龍歸海水鐵馬剩蒿萊悵望姚公茂城 樓返照來陰巖寒氣逼懶上曬經坡玉磬碑安在香 桫樹可摩僧茶秋雪煑佛座水 雲窩幽興忘歸去投林鳥奈何 救疫寺　 ︹ 舊雲南通志 ︺ 在無爲寺上內有井世傳共水 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1382886","1-寺觀三","雲南通志　 卷九十五 祠祀志三之三　　　寺觀三 二十八 大理府 寂照寺　 ︹ 舊雲南通志 ︺ 在城西二十里僧宗保建有巖 龕乃師證道之所 龍泉寺　 ︹ 大理府志 ︺ 在城西三十里 高興寺　 ︹ 舊雲南通志 ︺ 在城西一百里金龍湫側寺後 巨石上有牛足竝龍蟠跡 紹補寺　 ︹ 大理府志 ︺ 在金龍湫之北 傳衣寺　 ︹ 舊雲南通志 ︺ 在城西北八十里雞足山相傳 昔釋迦佛以僧伽梨衣付弟子迦葉波以待彌勒迦 葉持衣於雞足山入定以此名今稱華首門卽其處 也北有淨雲庵東北爲八角庵後爲彌勒庵圓通庵 自淨雲而北爲般若庵菩提場折而西爲五華庵圓 淨庵大乘庵龍華寺前爲了空庵南爲雲海庵海會 庵白石庵庵東有彌勒寺東北爲鉢盂寺大士庵東 南爲白水庵西南爲淨覺庵其頂有舍利塔曹溪庵 護法堂慧靈庵北麓寺奉眞院普光寺皆雞足山之 名刹也 ︹ 陳鼎滇黔紀遊 ︺ 雞足山頂有石門佛大弟子 摩訶迦葉秉釋迦衣鉢入定於此候慈氏佛 下生乃入涅槃逢歲朔四方緇素進香自漢迄今不 絶大刹七十二所蘭若三百六十小庵無算傳衣羅 漢迦葉寂光放光五大寺最著每寺千衆或數百衆 不等皆刀耕火種爲食僧多卷毛鉤鼻深目穿耳卽 曩在五臺京師及江浙閩粤所見乞食羅漢也頗知 漢語 ︹ 刑部侍郞靑浦王昶自石淙寺至華首門禮大 迦寺竝遊悉檀諸寺讚佛頌 ︺ 覺海本圓明緣空世界 設金輪妙合凝河嶽乃分別域外四名山雞足居其 "
